Region_ID,Region,Scenario,Percentile,Year,SLR,Total_AAL,Building_AAL,Crops_AAL,Road_AAL,Infrastructure_AAL,Average_Annual_Population_Exposed
VUT.1_1,Malampa,ssp245 (medium confidence),5,2150,0.399,641384.12,272073.88,203427.67,152056.01,13826.8,923.29
VUT.1_1,Malampa,ssp245 (medium confidence),17,2020,0.011,346153.94,106880.45,134346.25,95492.99,9434.14,592.94
VUT.1_1,Malampa,ssp245 (medium confidence),17,2030,0.048,369225.16,118290.81,140693.44,100465.03,9775.58,646.77
VUT.1_1,Malampa,ssp245 (medium confidence),17,2040,0.088,394100.15,130626.72,147548.27,105785.84,10139.4,658.4
VUT.1_1,Malampa,ssp245 (medium confidence),17,2050,0.146,433740.06,151361.09,157733.2,113872.68,10773.08,732.08
VUT.1_1,Malampa,ssp245 (medium confidence),17,2060,0.19,464550.01,167654.33,165509.22,120108.83,11277.59,742.76
VUT.1_1,Malampa,ssp245 (medium confidence),17,2070,0.239,502353.15,188904.56,174273.8,127316.96,11857.87,826.16
VUT.1_1,Malampa,ssp245 (medium confidence),17,2080,0.296,547406.59,214550.18,184503.1,135814.11,12538.85,836.11
VUT.1_1,Malampa,ssp245 (medium confidence),17,2090,0.349,595502.48,243930.62,194232.31,144139.38,13200.1,914.95
VUT.1_1,Malampa,ssp245 (medium confidence),17,2100,0.369,613858.56,255187.87,197910.45,147309.6,13450.91,918.95
VUT.1_1,Malampa,ssp245 (medium confidence),17,2110,0.395,637714.97,269822.18,202691.92,151423.65,13776.72,923.52
VUT.1_1,Malampa,ssp245 (medium confidence),17,2120,0.441,686347.68,301330.29,211341.8,159291.05,14384.88,1008.49
VUT.1_1,Malampa,ssp245 (medium confidence),17,2130,0.486,734756.87,332823.18,219827.97,167121.14,14984.82,1023.12
VUT.1_1,Malampa,ssp245 (medium confidence),17,2140,0.531,787906.73,368192.99,228670.36,175453.85,15589.72,1100.64
VUT.1_1,Malampa,ssp245 (medium confidence),17,2150,0.573,839619.1,402839.33,237078.2,183543.82,16158.32,1122.41
VUT.1_1,Malampa,ssp245 (medium confidence),50,2020,0.049,369855.47,118599.5,140865.08,100597.45,9793.46,646.92
VUT.1_1,Malampa,ssp245 (medium confidence),50,2030,0.094,397827.99,132476.92,148576.51,106582.01,10192.54,658.46
VUT.1_1,Malampa,ssp245 (medium confidence),50,2040,0.143,431640.7,150250.21,157202.72,113448.89,10738.68,730.53
VUT.1_1,Malampa,ssp245 (medium confidence),50,2050,0.209,478568.2,175406.74,168882.2,122783.14,11496.25,748.09
VUT.1_1,Malampa,ssp245 (medium confidence),50,2060,0.266,523698.34,201052.69,179119.76,131345.56,12180.35,832.63
VUT.1_1,Malampa,ssp245 (medium confidence),50,2070,0.338,585400.93,237739.03,192208.71,142390.97,13062.4,909.91
VUT.1_1,Malampa,ssp245 (medium confidence),50,2080,0.418,661566.72,285233.64,207000.63,155258.59,14073.84,973.89
VUT.1_1,Malampa,ssp245 (medium confidence),50,2090,0.494,743358.75,338421.59,221336.54,168509.47,15091.11,1024.59
VUT.1_1,Malampa,ssp245 (medium confidence),50,2100,0.562,826080.54,393765.1,234876.59,181429.46,16009.51,1119.3
VUT.1_1,Malampa,ssp245 (medium confidence),50,2110,0.643,933690.81,466903.3,251748.44,197910.18,17129.12,1237.97
VUT.1_1,Malampa,ssp245 (medium confidence),50,2120,0.72,1050033.27,548147.2,268736.68,214840.97,18308.7,1367.52
VUT.1_1,Malampa,ssp245 (medium confidence),50,2130,0.796,1186730.68,646360.74,286664.82,233465.72,20239.66,1447.65
VUT.1_1,Malampa,ssp245 (medium confidence),50,2140,0.872,1323198.45,744574.4,304581.29,251974.89,22068.16,1458.52
VUT.1_1,Malampa,ssp245 (medium confidence),50,2150,0.946,1478918.24,860353.78,322953.9,271269.19,24341.6,1587.4
VUT.1_1,Malampa,ssp245 (medium confidence),83,2020,0.089,394721.23,130934.95,147719.83,105918.49,10148.27,658.4
VUT.1_1,Malampa,ssp245 (medium confidence),83,2030,0.145,433040.38,150990.71,157556.51,113731.49,10761.63,731.79
VUT.1_1,Malampa,ssp245 (medium confidence),83,2040,0.209,478568.2,175406.74,168882.2,122783.14,11496.25,748.09
VUT.1_1,Malampa,ssp245 (medium confidence),83,2050,0.292,544245.82,212750.69,183785.28,135218.86,12491.01,836.11
VUT.1_1,Malampa,ssp245 (medium confidence),83,2060,0.372,616613.63,256876.52,198462.18,147786.28,13488.44,921.71
VUT.1_1,Malampa,ssp245 (medium confidence),83,2070,0.478,726156.46,327224.45,218319.69,165734.65,14878.22,1021.37
VUT.1_1,Malampa,ssp245 (medium confidence),83,2080,0.593,864233.75,419337.36,241080.83,187386.66,16428.78,1128.18
VUT.1_1,Malampa,ssp245 (medium confidence),83,2090,0.711,1033767.65,536516.36,266601.75,212518.59,18130.61,1276.63
VUT.1_1,Malampa,ssp245 (medium confidence),83,2100,0.831,1249580.3,691590.68,294915.69,241992.3,21081.57,1454.38
VUT.1_1,Malampa,ssp245 (medium confidence),83,2110,0.969,1531671.57,900151.7,328840.57,277525.14,25154.43,1591.57
VUT.1_1,Malampa,ssp245 (medium confidence),83,2120,1.091,1839175.51,1135518.19,361374.11,312356.38,29926.65,1717.12
VUT.1_1,Malampa,ssp245 (medium confidence),83,2130,1.211,2189000.5,1409484.85,394915.74,349215.07,35384.82,1907.78
VUT.1_1,Malampa,ssp245 (medium confidence),83,2140,1.33,2592696.14,1734392.27,428197.62,389281.16,40825.33,2201.35
VUT.1_1,Malampa,ssp245 (medium confidence),83,2150,1.449,3068344.87,2127151.01,461730.74,433435.11,46028.3,2396.07
VUT.1_1,Malampa,ssp245 (medium confidence),95,2020,0.119,414797.99,141362.95,152959.01,110024.65,10451.34,698.03
VUT.1_1,Malampa,ssp245 (medium confidence),95,2030,0.185,461049.74,165803.06,164625.36,119401.29,11220.23,742.76
VUT.1_1,Malampa,ssp245 (medium confidence),95,2040,0.263,521327.8,199702.87,178581.38,130898.93,12144.7,832.32
VUT.1_1,Malampa,ssp245 (medium confidence),95,2050,0.361,606518.58,250684.99,196439.28,146043.98,13350.69,917.73
VUT.1_1,Malampa,ssp245 (medium confidence),95,2060,0.465,712178.68,318126.32,215868.4,163479.48,14704.97,1017.16
VUT.1_1,Malampa,ssp245 (medium confidence),95,2070,0.597,869154.99,422636.93,241881.45,188153.81,16482.85,1128.33
VUT.1_1,Malampa,ssp245 (medium confidence),95,2080,0.744,1093309.79,579162.07,274402.66,220759.28,18986.16,1421.6
VUT.1_1,Malampa,ssp245 (medium confidence),95,2090,0.888,1351931.95,765250.72,308352.8,255875.5,22452.71,1462.08
VUT.1_1,Malampa,ssp245 (medium confidence),95,2100,1.055,1745638.99,1063626.69,351642.36,301902.31,28467.71,1707.4
VUT.1_1,Malampa,ssp245 (medium confidence),95,2110,1.218,2211959.74,1427759.18,396874.48,351605.95,35720.1,1968.93
VUT.1_1,Malampa,ssp245 (medium confidence),95,2120,1.371,2747168.05,1860894.9,439701.35,404000.31,42571.18,2234.07
VUT.1_1,Malampa,ssp245 (medium confidence),95,2130,1.525,3410168.02,2413515.54,483275.37,463824.98,49551.63,2556.41
VUT.1_1,Malampa,ssp245 (medium confidence),95,2140,1.678,4193465.23,3077629.8,527091.0,531042.39,57701.82,2785.16
VUT.1_1,Malampa,ssp245 (medium confidence),95,2150,1.83,5110112.24,3862968.85,570712.63,605981.25,70449.25,3097.21
VUT.1_1,Malampa,ssp370 (medium confidence),5,2030,0.031,358654.62,113048.19,137778.47,98199.9,9628.09,632.95
VUT.1_1,Malampa,ssp370 (medium confidence),5,2040,0.063,378567.04,122916.81,143264.28,102468.09,9917.74,654.69
VUT.1_1,Malampa,ssp370 (medium confidence),5,2050,0.107,406375.95,136919.39,150836.14,108304.0,10316.45,661.61
VUT.1_1,Malampa,ssp370 (medium confidence),5,2060,0.166,447747.44,158767.22,161267.93,116709.95,11002.43,739.74
VUT.1_1,Malampa,ssp370 (medium confidence),5,2070,0.227,492856.11,183505.5,172119.17,125517.02,11714.69,814.23
VUT.1_1,Malampa,ssp370 (medium confidence),5,2080,0.278,533181.9,206451.47,181273.12,133133.32,12323.92,835.5
VUT.1_1,Malampa,ssp370 (medium confidence),5,2090,0.347,593667.64,242804.96,193864.43,143823.46,13174.82,914.49
VUT.1_1,Malampa,ssp370 (medium confidence),5,2100,0.392,634962.96,268133.8,202140.15,150949.71,13739.06,923.52
VUT.1_1,Malampa,ssp370 (medium confidence),5,2110,0.391,634045.38,267570.97,201956.29,150791.55,13726.44,923.52
VUT.1_1,Malampa,ssp370 (medium confidence),5,2120,0.449,694959.46,306928.94,212851.03,160687.81,14491.43,1014.02
VUT.1_1,Malampa,ssp370 (medium confidence),5,2130,0.506,757094.31,347570.19,223661.51,170615.52,15247.09,1029.68
VUT.1_1,Malampa,ssp370 (medium confidence),5,2140,0.56,823619.06,392115.43,234476.28,181045.05,15982.58,1119.18
VUT.1_1,Malampa,ssp370 (medium confidence),5,2150,0.612,889703.84,436774.46,245057.66,191182.89,16688.78,1154.97
VUT.1_1,Malampa,ssp370 (medium confidence),17,2020,0.017,349925.88,108730.73,135377.34,96318.2,9499.93,611.02
VUT.1_1,Malampa,ssp370 (medium confidence),17,2030,0.056,374208.32,120758.11,142064.63,101529.73,9855.85,653.18
VUT.1_1,Malampa,ssp370 (medium confidence),17,2040,0.095,398449.12,132785.33,148747.81,106714.94,10201.48,658.65
VUT.1_1,Malampa,ssp370 (medium confidence),17,2050,0.148,435140.08,152101.9,158087.04,114155.67,10796.03,732.14
VUT.1_1,Malampa,ssp370 (medium confidence),17,2060,0.209,478568.2,175406.74,168882.2,122783.14,11496.25,748.09
VUT.1_1,Malampa,ssp370 (medium confidence),17,2070,0.282,536342.82,208251.31,181990.67,133728.78,12371.56,835.66
VUT.1_1,Malampa,ssp370 (medium confidence),17,2080,0.349,595502.48,243930.62,194232.31,144139.38,13200.1,914.95
VUT.1_1,Malampa,ssp370 (medium confidence),17,2090,0.431,675582.97,294331.74,209455.24,157543.96,14251.69,998.64
VUT.1_1,Malampa,ssp370 (medium confidence),17,2100,0.505,755879.3,346745.51,223462.78,170436.96,15234.59,1028.72
VUT.1_1,Malampa,ssp370 (medium confidence),17,2110,0.523,778030.56,361593.65,227068.1,173901.89,15467.12,1082.36
VUT.1_1,Malampa,ssp370 (medium confidence),17,2120,0.6,872846.88,425111.77,242481.7,188729.92,16523.49,1128.35
VUT.1_1,Malampa,ssp370 (medium confidence),17,2130,0.675,978993.98,498004.03,258645.91,204763.68,17580.86,1250.23
VUT.1_1,Malampa,ssp370 (medium confidence),17,2140,0.749,1102292.31,585623.07,275582.18,221979.77,19106.69,1427.74
VUT.1_1,Malampa,ssp370 (medium confidence),17,2150,0.819,1228035.01,676083.22,292086.75,239071.53,20793.0,1452.52
VUT.1_1,Malampa,ssp370 (medium confidence),50,2020,0.048,369225.16,118290.81,140693.44,100465.03,9775.58,646.77
VUT.1_1,Malampa,ssp370 (medium confidence),50,2030,0.093,397206.47,132168.46,148404.97,106449.4,10183.68,658.46
VUT.1_1,Malampa,ssp370 (medium confidence),50,2040,0.144,432340.37,150620.55,157379.63,113590.24,10750.18,731.76
VUT.1_1,Malampa,ssp370 (medium confidence),50,2050,0.216,484131.25,178556.22,170142.12,123849.95,11582.9,785.47
VUT.1_1,Malampa,ssp370 (medium confidence),50,2060,0.286,539503.63,210051.14,182708.44,134324.32,12419.21,836.05
VUT.1_1,Malampa,ssp370 (medium confidence),50,2070,0.377,621200.57,259690.82,199381.52,148576.97,13551.29,921.77
VUT.1_1,Malampa,ssp370 (medium confidence),50,2080,0.474,721855.66,324424.91,217565.36,165040.91,14824.73,1021.2
VUT.1_1,Malampa,ssp370 (medium confidence),50,2090,0.581,849463.94,409438.42,238678.99,185079.83,16266.42,1126.65
VUT.1_1,Malampa,ssp370 (medium confidence),50,2100,0.71,1031902.37,535224.33,266363.06,212234.93,18080.37,1259.52
VUT.1_1,Malampa,ssp370 (medium confidence),50,2110,0.799,1192117.1,650237.36,287371.88,234195.64,20311.66,1447.68
VUT.1_1,Malampa,ssp370 (medium confidence),50,2120,0.918,1414648.41,811904.42,315783.6,263599.75,23360.39,1551.51
VUT.1_1,Malampa,ssp370 (medium confidence),50,2130,1.036,1696258.51,1025683.86,346504.34,296372.94,27697.41,1699.57
VUT.1_1,Malampa,ssp370 (medium confidence),50,2140,1.152,2013724.19,1271675.27,378390.27,330981.72,32677.06,1868.63
VUT.1_1,Malampa,ssp370 (medium confidence),50,2150,1.262,2355712.21,1542626.03,409170.04,366137.98,37778.4,2052.59
VUT.1_1,Malampa,ssp370 (medium confidence),83,2020,0.08,389129.24,128159.61,146177.34,104723.89,10068.6,658.09
VUT.1_1,Malampa,ssp370 (medium confidence),83,2030,0.137,427435.89,148028.47,156141.9,112595.61,10669.86,728.27
VUT.1_1,Malampa,ssp370 (medium confidence),83,2040,0.207,477007.34,174506.85,168525.25,122502.05,11472.93,747.44
VUT.1_1,Malampa,ssp370 (medium confidence),83,2050,0.303,553278.12,218038.72,185768.93,136850.02,12620.1,838.94
VUT.1_1,Malampa,ssp370 (medium confidence),83,2060,0.393,635880.28,268696.58,202324.26,151107.5,13751.71,923.52
VUT.1_1,Malampa,ssp370 (medium confidence),83,2070,0.517,770637.13,356644.16,225865.22,172738.51,15388.97,1071.74
VUT.1_1,Malampa,ssp370 (medium confidence),83,2080,0.655,950685.66,478566.06,254335.43,200485.66,17298.5,1244.19
VUT.1_1,Malampa,ssp370 (medium confidence),83,2090,0.806,1204684.93,659283.33,289022.19,235899.12,20480.05,1451.0
VUT.1_1,Malampa,ssp370 (medium confidence),83,2100,0.998,1598178.88,950331.45,336262.34,285415.03,26170.12,1594.22
VUT.1_1,Malampa,ssp370 (medium confidence),83,2110,1.155,2022449.04,1278493.62,379231.51,331908.68,32815.32,1870.53
VUT.1_1,Malampa,ssp370 (medium confidence),83,2120,1.329,2588930.22,1731306.68,427916.96,388923.85,40782.73,2201.13
VUT.1_1,Malampa,ssp370 (medium confidence),83,2130,1.504,3308280.3,2327523.98,477320.31,454907.01,48528.5,2416.92
VUT.1_1,Malampa,ssp370 (medium confidence),83,2140,1.675,4177330.83,3063898.92,526223.36,529677.23,57531.06,2784.57
VUT.1_1,Malampa,ssp370 (medium confidence),83,2150,1.844,5203613.53,3943857.76,574700.88,613330.01,71725.37,3111.97
VUT.1_1,Malampa,ssp370 (medium confidence),95,2020,0.105,404998.02,136178.86,150484.08,108039.01,10296.35,660.73
VUT.1_1,Malampa,ssp370 (medium confidence),95,2030,0.172,451946.94,160989.07,162328.2,117558.75,11071.22,739.8
VUT.1_1,Malampa,ssp370 (medium confidence),95,2040,0.259,518166.89,197902.97,177863.54,130303.33,12097.02,832.08
VUT.1_1,Malampa,ssp370 (medium confidence),95,2050,0.376,620283.2,259127.98,199197.65,148418.92,13538.71,921.77
VUT.1_1,Malampa,ssp370 (medium confidence),95,2060,0.488,736906.97,334222.67,220205.1,167467.98,15011.44,1023.31
VUT.1_1,Malampa,ssp370 (medium confidence),95,2070,0.642,932274.0,465931.38,251532.96,197694.62,17115.02,1236.48
VUT.1_1,Malampa,ssp370 (medium confidence),95,2080,0.815,1220848.69,670914.17,291143.91,238094.19,20696.7,1452.2
VUT.1_1,Malampa,ssp370 (medium confidence),95,2090,1.007,1620802.51,967771.08,338658.18,287862.88,26510.3,1598.45
VUT.1_1,Malampa,ssp370 (medium confidence),95,2100,1.251,2319791.68,1513909.36,406097.36,362520.65,37264.37,2038.87
VUT.1_1,Malampa,ssp370 (medium confidence),95,2110,1.44,3029389.19,2094681.6,459177.74,429915.87,45614.26,2389.74
VUT.1_1,Malampa,ssp370 (medium confidence),95,2120,1.655,4069756.47,2972360.13,520440.69,520562.34,56393.79,2770.12
VUT.1_1,Malampa,ssp370 (medium confidence),95,2130,1.875,5410641.81,4122968.85,583527.92,629596.0,74549.65,3131.11
VUT.1_1,Malampa,ssp585 (low confidence),5,2030,0.046,367983.16,117674.2,140350.49,100200.55,9758.24,646.58
VUT.1_1,Malampa,ssp585 (low confidence),5,2040,0.075,386022.84,126617.4,145320.63,104060.54,10024.04,657.98
VUT.1_1,Malampa,ssp585 (low confidence),5,2050,0.122,416923.31,142473.98,153489.63,110462.71,10496.8,704.74
VUT.1_1,Malampa,ssp585 (low confidence),5,2060,0.181,458249.85,164321.74,163918.86,118834.92,11174.37,741.06
VUT.1_1,Malampa,ssp585 (low confidence),5,2070,0.243,505518.04,190704.14,174991.89,127916.27,11905.75,829.98
VUT.1_1,Malampa,ssp585 (low confidence),5,2080,0.312,561468.84,223104.46,187419.13,138223.2,12722.29,853.15
VUT.1_1,Malampa,ssp585 (low confidence),5,2090,0.414,657248.53,282434.26,206244.06,154549.06,14021.22,956.98
VUT.1_1,Malampa,ssp585 (low confidence),5,2100,0.484,732606.99,331423.34,219450.85,166774.73,14957.96,1022.56
VUT.1_1,Malampa,ssp585 (low confidence),5,2110,0.478,726156.46,327224.19,218319.69,165734.65,14878.22,1021.37
VUT.1_1,Malampa,ssp585 (low confidence),5,2120,0.554,816231.58,387165.98,233275.5,179889.0,15901.16,1114.81
VUT.1_1,Malampa,ssp585 (low confidence),5,2130,0.624,906770.51,448437.24,247651.2,193822.61,16859.55,1218.31
VUT.1_1,Malampa,ssp585 (low confidence),5,2140,0.691,1001643.68,513554.47,262094.0,208188.96,17806.11,1252.01
VUT.1_1,Malampa,ssp585 (low confidence),5,2150,0.75,1104090.33,586915.69,275818.1,222225.39,19131.17,1427.91
VUT.1_1,Malampa,ssp585 (low confidence),17,2020,0.02,351807.89,109655.79,135892.3,96729.25,9530.08,623.67
VUT.1_1,Malampa,ssp585 (low confidence),17,2030,0.068,381674.15,124458.75,144120.97,103132.13,9962.23,657.8
VUT.1_1,Malampa,ssp585 (low confidence),17,2040,0.108,407064.61,137289.55,151012.28,108436.02,10326.55,661.98
VUT.1_1,Malampa,ssp585 (low confidence),17,2050,0.163,445646.94,157656.22,160737.77,116284.99,10968.02,738.14
VUT.1_1,Malampa,ssp585 (low confidence),17,2060,0.229,494436.83,184405.19,172478.26,125814.97,11738.34,817.09
VUT.1_1,Malampa,ssp585 (low confidence),17,2070,0.307,556898.27,220290.21,186500.75,137442.3,12665.07,839.44
VUT.1_1,Malampa,ssp585 (low confidence),17,2080,0.389,632209.82,266445.16,201588.42,150474.55,13701.68,923.23
VUT.1_1,Malampa,ssp585 (low confidence),17,2090,0.499,748736.46,341920.8,222279.48,169378.34,15157.71,1024.84
VUT.1_1,Malampa,ssp585 (low confidence),17,2100,0.604,878442.32,428999.43,243338.46,189526.87,16577.59,1136.34
VUT.1_1,Malampa,ssp585 (low confidence),17,2110,0.621,902507.9,445521.47,247003.06,193165.88,16817.56,1207.35
VUT.1_1,Malampa,ssp585 (low confidence),17,2120,0.713,1037399.02,539101.22,267079.09,213048.59,18170.16,1301.82
VUT.1_1,Malampa,ssp585 (low confidence),17,2130,0.8,1193912.6,651529.94,287607.96,234438.97,20336.01,1447.68
VUT.1_1,Malampa,ssp585 (low confidence),17,2140,0.879,1335771.09,753620.37,306231.1,253683.4,22236.52,1460.96
VUT.1_1,Malampa,ssp585 (low confidence),17,2150,0.954,1497266.6,874196.57,325001.62,273447.87,24620.8,1590.09
VUT.1_1,Malampa,ssp585 (low confidence),50,2020,0.054,372965.85,120141.19,141722.06,101265.01,9838.08,653.18
VUT.1_1,Malampa,ssp585 (low confidence),50,2030,0.105,404998.02,136178.86,150484.08,108039.01,10296.35,660.73
VUT.1_1,Malampa,ssp585 (low confidence),50,2040,0.167,448447.32,159137.61,161444.83,116851.4,11013.84,739.8
VUT.1_1,Malampa,ssp585 (low confidence),50,2050,0.246,507891.62,192053.95,175530.67,128365.56,11941.67,830.2
VUT.1_1,Malampa,ssp585 (low confidence),50,2060,0.335,582647.44,236050.62,191656.68,141915.63,13024.74,908.12
VUT.1_1,Malampa,ssp585 (low confidence),50,2070,0.451,697110.1,308328.49,213228.43,161035.14,14518.29,1015.34
VUT.1_1,Malampa,ssp585 (low confidence),50,2080,0.585,854389.89,412737.97,239479.8,185851.43,16320.66,1126.72
VUT.1_1,Malampa,ssp585 (low confidence),50,2090,0.755,1113081.19,593377.03,276996.85,223455.53,19251.81,1433.69
VUT.1_1,Malampa,ssp585 (low confidence),50,2100,0.958,1506449.15,881117.95,326025.31,274536.15,24769.45,1590.75
VUT.1_1,Malampa,ssp585 (low confidence),50,2110,1.146,1996272.34,1258038.57,376707.12,329126.26,32400.46,1863.72
VUT.1_1,Malampa,ssp585 (low confidence),50,2120,1.368,2735870.52,1851638.66,438860.01,402928.2,42443.6,2233.75
VUT.1_1,Malampa,ssp585 (low confidence),50,2130,1.614,3849104.28,2784705.42,508577.55,501762.07,54058.97,2673.92
VUT.1_1,Malampa,ssp585 (low confidence),50,2140,1.883,5464059.47,4169190.95,585805.79,633784.65,75278.11,3133.53
VUT.1_1,Malampa,ssp585 (low confidence),83,2020,0.094,397827.99,132476.92,148576.51,106582.01,10192.54,658.46
VUT.1_1,Malampa,ssp585 (low confidence),83,2030,0.17,450547.36,160248.3,161974.96,117275.92,11048.26,739.8
VUT.1_1,Malampa,ssp585 (low confidence),83,2040,0.287,540293.78,210500.83,182888.07,134473.62,12431.15,836.08
VUT.1_1,Malampa,ssp585 (low confidence),83,2050,0.433,677736.78,295731.57,209832.54,157894.48,14278.22,1001.51
VUT.1_1,Malampa,ssp585 (low confidence),83,2060,0.616,895403.06,440662.13,245923.31,192071.3,16746.23,1190.07
VUT.1_1,Malampa,ssp585 (low confidence),83,2070,0.853,1289081.92,720020.96,300101.98,247348.24,21610.65,1454.6
VUT.1_1,Malampa,ssp585 (low confidence),83,2080,1.123,1929352.65,1205764.94,370252.93,321998.66,31335.95,1823.93
VUT.1_1,Malampa,ssp585 (low confidence),83,2090,1.437,3016402.59,2083858.27,458326.64,428739.24,45478.15,2386.43
VUT.1_1,Malampa,ssp585 (low confidence),83,2100,1.783,4808198.49,3602712.46,557291.01,581966.8,66228.36,2973.11
VUT.1_1,Malampa,ssp585 (low confidence),95,2020,0.116,412689.86,140252.28,152428.15,109591.54,10418.23,692.46
VUT.1_1,Malampa,ssp585 (low confidence),95,2030,0.22,487311.08,180355.83,170861.99,124462.39,11630.88,802.21
VUT.1_1,Malampa,ssp585 (low confidence),95,2040,0.391,634045.38,267570.97,201956.29,150791.55,13726.44,923.52
VUT.1_1,Malampa,ssp585 (low confidence),95,2050,0.598,870385.58,423461.87,242081.46,188345.67,16496.57,1128.35
VUT.1_1,Malampa,ssp585 (low confidence),95,2060,0.841,1267536.64,704513.65,297273.23,244427.92,21322.05,1454.5
VUT.1_1,Malampa,ssp585 (low confidence),95,2070,1.161,2039896.63,1292130.05,380914.16,333761.31,33091.23,1872.6
VUT.1_1,Malampa,ssp585 (low confidence),95,2080,1.557,3565407.94,2544550.43,492348.77,477413.09,51095.7,2591.54
VUT.1_1,Malampa,ssp585 (medium confidence),5,2030,0.046,367983.16,117674.2,140350.49,100200.55,9758.24,646.58
VUT.1_1,Malampa,ssp585 (medium confidence),5,2040,0.077,387265.53,127234.27,145663.23,104325.97,10041.89,657.98
VUT.1_1,Malampa,ssp585 (medium confidence),5,2050,0.124,418324.5,143214.49,153843.64,110746.7,10519.74,709.07
